1,1,5,1,1,1,8,3,1,1,1,1,4,1,1,1,2,1,1,1,16.23.40,2,2,2,2,,2
4,1,7,1,1,1,8,3,1,1,1,1,6,1,8,1,5,1,1,1,16.22.43,2383.8199999999997,2,2,2,,2
4,1,7,1,1,1,8,2,1,1,1,2,7,1,8,1,5,1,1,1,16.21.37,2323.774,2,2,2,,2
5,4,8,4,1,4,8,4,3,4,1,4,7,4,8,4,5,4,1,1,16.21.00,2381.81,,2,2,,2
3,1,7,1,1,1,8,2,1,1,1,2,6,1,8,1,4,1,1,1,16.19.48,2380.6299999999997,,2,2,,2
5,4,8,3,1,1,8,2,2,4,1,2,7,3,8,4,5,4,1,1,16.18.54,2379.49,,,2,,2
4,1,7,1,1,1,8,2,1,1,1,2,6,1,8,1,5,1,1,1,16.17.46,2378.24,,,2,,2
5,3,7,3,1,1,8,2,1,4,1,2,7,3,8,3,5,3,1,1,16.16.18,2397.2059999999997,,,,,['-']
4,1,7,4,1,4,8,1,1,1,1,1,6,4,8,2,5,4,1,1,16.15.44,2410.7119999999995,,,,,['-']
4,1,6,1,1,1,8,1,1,1,1,4,5,1,8,1,4,1,1,1,16.14.27,2375.2,,,,,['-']
5,4,6,4,1,4,8,2,1,4,1,2,6,4,8,4,5,4,1,1,16.13.37,2373.9599999999996,,,,,['-']
4,1,6,1,1,1,8,2,1,1,1,2,5,1,8,1,4,1,1,1,16.12.10,1,,,,,['-']
5,4,6,3,1,4,8,2,1,4,1,4,6,3,8,4,5,1,1,1,16.11.20,2,,,,,['-']
4,1,6,4,1,1,8,3,1,1,1,1,5,4,8,1,5,1,1,1,16.10.35,1,0,,,,['-']
5,4,4,4,1,4,8,1,1,4,1,2,4,4,8,4,5,4,1,1,16.09.57,1,1,,,,['-']
4,1,3,1,1,1,8,2,1,1,1,2,3,1,8,1,4,1,1,1,16.08.55,2,1,1,,,['-']
4,2,3,2,1,1,8,2,1,2,1,2,3,2,8,2,5,2,1,1,16.08.01,1,1,1,,,['-']
4,1,3,1,1,1,8,2,1,1,1,2,3,1,8,1,5,1,1,1,16.06.56,1,1,1,1,,1
2,1,7,1,1,1,8,2,1,1,1,2,1,1,1,1,5,1,1,1,17.14.13,1,1,1,1,,1
2,1,8,1,1,1,8,2,1,1,1,2,1,1,1,1,6,1,1,1,17.13.05,1,1,1,1,,1
2,4,8,4,1,4,8,2,1,4,1,2,1,4,1,4,6,4,1,1,17.12.13,1,1,1,1,,1
1,4,1,2,1,1,8,4,1,4,1,2,1,2,1,4,5,4,1,1,17.11.00,1,1,1,1,,1
1,1,1,2,1,1,8,2,1,1,1,2,1,2,1,1,4,1,1,1,17.09.45,1,1,1,1,,1
1,1,1,1,1,1,8,2,1,1,1,1,1,1,1,1,5,1,1,1,17.08.16,1,1,1,1,,1
2,2,8,2,1,1,8,1,1,2,1,2,1,2,1,2,5,1,1,1,17.07.23,2,2,1,1,,1
2,4,8,4,1,1,8,4,1,4,1,4,1,4,1,4,5,4,1,1,17.06.21,2,2,1,1,,1
1,4,1,2,1,1,8,2,1,4,1,2,1,2,1,4,5,4,1,1,17.05.01,2,1,2,1,,1
1,1,1,2,1,1,8,2,1,1,1,2,1,2,1,1,4,1,1,1,17.03.41,1,1,1,1,,1
1,1,1,2,1,1,8,2,1,1,1,1,1,2,1,1,4,1,1,1,17.02.18,1,1,1,1,,1
1,1,1,1,1,1,8,4,1,4,1,2,1,1,1,1,4,1,1,1,17.00.55,1,2,2,1,,1
1,3,7,2,1,4,8,2,1,3,1,2,1,2,1,3,5,3,1,1,16.59.43,1,1,1,1,,1
1,3,7,2,1,1,8,2,1,3,1,4,1,2,1,3,5,1,1,1,16.58.30,2391.8089999999997,1,2,2,,2
1,1,7,2,1,1,8,3,1,1,1,1,1,2,1,3,5,4,1,1,16.57.11,2223.174,1,1,0,,0
1,1,7,1,1,1,8,4,1,1,1,1,1,1,1,1,5,3,1,1,16.55.39,2419.9199999999996,,1,1,,1
2,1,8,1,1,1,8,2,1,1,1,2,2,1,1,1,4,1,1,1,16.54.13,2418.0299999999997,,0,1,,1
2,1,8,1,1,1,8,2,1,1,1,2,2,1,1,1,4,1,1,1,16.53.05,2435.806,,,2,,2
3,4,8,3,1,4,8,1,1,4,1,2,3,3,1,3,6,4,1,1,16.52.27,2322.564,,,2,,2
3,4,8,4,1,1,8,4,1,4,1,1,2,4,1,4,5,4,1,1,16.51.05,2414.83,,,,,['-']
2,4,5,3,1,4,8,2,1,4,1,2,1,3,1,4,4,4,1,1,16.49.43,2412.4799999999996,,,,,['-']
1,1,3,1,1,1,8,2,1,1,1,2,1,1,1,1,3,1,1,1,16.47.58,2258.5029999999997,,,,,['-']
1,1,4,1,1,1,8,4,1,3,1,1,1,1,1,1,4,1,1,1,16.46.48,2410.43,,,,,['-']
2,2,6,2,1,1,8,2,1,2,1,2,1,2,1,2,5,2,1,1,16.45.12,1,,,,,['-']
2,1,6,1,1,1,8,2,1,1,1,2,1,1,1,1,5,1,1,1,16.43.39,1,,,,,['-']
2,4,7,3,1,4,8,2,1,4,1,2,1,3,1,4,5,4,1,1,16.42.18,2,1,,,,['-']
2,4,4,1,1,1,8,4,1,4,1,1,1,1,1,4,5,4,1,1,16.40.57,2,2,,,,['-']
1,1,8,2,1,1,8,2,1,1,1,1,1,2,1,1,4,1,1,1,16.39.34,1,2,1,,,['-']
2,1,8,1,1,1,8,2,1,1,1,2,1,1,1,1,5,1,1,1,16.37.58,2,2,2,,,['-']
2,4,8,3,1,4,8,2,1,4,1,1,1,3,1,4,5,4,1,1,16.36.44,2,2,2,1,,1
6,3,8,3,1,4,8,1,4,3,1,4,8,3,8,3,7,1,1,1,17.35.33,2,0,2,2,,2
6,4,8,3,1,1,8,2,4,4,1,2,8,3,1,3,7,4,1,1,17.34.49,2,2,2,1,,1
5,4,8,3,1,4,8,2,3,4,1,2,8,3,1,3,7,3,1,1,17.34.11,2,1,1,1,,1
5,1,8,1,1,1,8,2,3,1,1,2,8,1,1,1,7,1,1,1,17.33.32,1,1,1,1,,1
5,4,8,3,1,1,8,2,3,4,1,2,8,3,1,3,7,4,1,1,17.32.49,1,0,1,1,,1
5,1,8,1,1,1,8,2,2,1,1,2,8,1,1,1,7,1,1,1,17.32.09,1,2,1,1,,1
6,4,8,2,1,1,8,2,5,4,1,2,8,2,8,3,8,4,1,1,17.31.27,1,1,1,1,,1
5,1,8,4,1,4,8,1,4,1,1,4,8,4,1,4,7,3,1,1,17.30.52,2,1,2,2,,2
6,4,8,2,1,4,8,1,5,4,1,4,8,2,1,4,7,4,1,1,17.30.16,1,1,1,1,,1
5,4,8,4,1,4,8,2,2,4,1,4,8,4,1,4,7,4,2,2,17.29.44,0,2,1,2,,2
4,1,7,1,1,1,8,2,1,1,1,2,7,1,1,1,6,1,1,1,17.28.57,1,1,1,1,,1
4,4,8,3,1,1,8,2,1,4,1,2,8,3,1,3,7,4,1,1,17.28.17,1,1,1,1,,1
4,4,8,4,1,4,8,2,1,4,1,2,7,4,1,4,7,4,1,1,17.27.39,1,1,1,1,,1
3,1,7,1,1,1,8,2,1,1,1,2,7,1,1,1,6,1,1,1,17.26.52,2436.3999999999996,1,1,1,,1
4,1,7,1,1,1,8,2,1,1,1,2,7,1,1,1,6,1,1,1,17.26.03,2478.109,1,1,1,,1
4,1,7,4,1,4,8,1,1,1,1,4,7,4,1,1,7,4,1,1,17.25.26,2435.87,,1,1,,1
4,4,7,3,1,1,8,2,1,4,1,2,7,3,1,3,5,4,1,1,17.24.50,2435.6299999999997,,1,1,,1
4,2,7,2,1,1,8,2,1,2,1,2,6,2,1,2,5,2,1,1,17.24.08,2435.13,,,1,,1
4,1,7,1,1,1,8,2,1,1,1,2,6,1,1,1,5,1,1,1,17.23.24,2434.9799999999996,,,1,,1
4,1,7,1,1,1,8,2,1,1,1,2,7,1,1,1,6,1,1,1,17.22.09,2434.3399999999997,,,,,['-']
5,4,7,2,1,1,8,2,2,3,1,2,7,2,1,3,6,3,1,1,17.21.31,2440.4539999999997,,,,,['-']
5,3,7,2,1,1,8,1,1,3,1,1,7,2,1,3,6,4,1,1,17.20.52,2584.5509999999995,,,,,['-']
5,4,7,4,1,4,8,1,1,4,1,4,7,4,1,4,5,4,1,1,17.20.22,2433.7999999999997,,,,,['-']
2,1,3,1,1,1,8,2,1,1,1,2,3,1,1,1,4,1,1,1,17.19.30,1,,,,,['-']
4,1,4,1,1,1,8,2,1,1,1,2,4,1,1,1,6,1,1,1,17.18.43,1,,,,,['-']
4,1,4,1,1,1,8,2,1,1,1,2,4,1,1,1,6,1,1,1,17.18.02,1,1,,,,['-']
4,4,4,3,1,4,8,2,1,4,1,2,4,3,1,3,6,4,1,1,17.17.27,1,1,,,,['-']
4,2,4,2,1,1,8,2,1,2,1,2,4,2,1,2,6,2,1,1,17.16.43,1,1,1,,,['-']
4,4,4,3,1,1,8,2,1,4,1,1,4,3,1,3,6,4,2,2,17.16.06,0,1,1,,,['-']
3,4,4,4,1,4,8,1,1,4,1,4,4,4,1,4,5,1,1,1,17.15.29,2,1,1,1,,1
4,4,6,3,1,1,8,2,2,4,1,2,6,3,1,3,3,4,1,1,17.59.00,2,2,2,2,,2
4,1,5,1,1,1,8,4,1,1,1,1,5,2,1,1,3,4,1,1,17.58.02,2,2,2,2,,2
4,1,6,1,1,1,8,2,1,1,1,2,5,1,1,1,3,1,1,1,17.57.05,2,2,2,2,,2
5,4,6,3,1,4,8,2,4,4,1,2,6,3,1,4,3,4,1,1,17.56.28,2,2,2,2,,2
4,1,5,1,1,1,8,1,1,1,1,2,5,1,1,1,3,1,1,1,17.55.28,2,2,2,2,,2
6,4,7,3,1,4,8,2,8,4,1,2,7,3,1,4,4,4,1,1,17.54.42,2,2,2,2,,2
5,1,7,1,1,1,8,2,6,1,1,2,7,1,1,1,4,1,1,1,17.53.48,2,2,2,2,,2
6,1,7,1,1,1,8,2,7,1,1,2,7,1,1,1,4,1,1,1,17.52.56,2,2,2,2,,2
6,1,7,1,1,1,8,2,7,1,1,2,7,2,1,1,4,1,1,1,17.52.03,2,2,2,2,,2
6,4,7,3,1,1,8,2,8,4,1,2,7,3,1,3,4,1,1,1,17.51.16,1,2,2,2,,2
6,1,7,1,1,1,8,1,7,1,1,4,7,1,1,1,5,1,1,1,17.50.25,2,2,2,2,,2
6,1,8,2,1,1,8,2,7,1,1,2,8,2,1,1,7,1,1,1,17.49.28,2,2,2,2,,2
7,4,8,2,1,4,8,3,8,4,1,4,8,2,1,1,8,1,1,1,17.48.56,2,2,2,2,,2
7,1,8,2,1,1,8,2,8,1,1,1,8,2,8,1,8,1,1,1,17.47.58,2456.21,2,2,2,,2
7,4,8,2,1,4,8,2,8,4,1,2,8,2,8,4,8,4,1,1,17.47.20,2455.6899999999996,2,2,2,,2
6,4,8,3,1,1,8,2,7,4,1,2,8,3,1,3,7,3,1,1,17.46.29,2506.3269999999998,,2,2,,2
6,1,8,3,1,4,8,1,7,1,1,4,8,3,1,1,7,1,1,1,17.45.52,2401.1890000000003,,2,2,,2
6,4,8,3,1,4,8,4,7,4,1,4,8,3,1,4,8,4,1,1,17.45.03,2450.1,,,2,,2
5,4,8,3,1,1,8,2,4,4,1,2,8,3,1,3,7,3,1,1,17.44.13,2449.08,,,2,,2
5,1,8,1,1,1,8,2,3,1,1,2,8,1,1,1,7,1,1,1,17.43.01,2448.6099999999997,,,,,['-']
6,2,8,2,1,1,8,2,6,2,1,2,8,2,8,2,8,2,1,1,17.42.17,2441.752,,,,,['-']
6,4,8,2,1,4,8,3,6,4,1,1,8,2,8,3,8,4,1,1,17.41.34,2563.097,,,,,['-']
6,4,8,1,1,4,8,1,5,4,1,4,8,1,1,3,7,3,1,1,17.40.39,2447.6699999999996,,,,,['-']
5,4,8,2,1,4,8,2,4,4,1,2,8,2,1,3,7,3,1,1,17.40.08,2,,,,,['-']
5,2,8,2,1,1,8,2,4,2,1,2,8,2,1,2,7,2,1,1,17.39.33,2,,,,,['-']
5,1,8,2,1,1,8,2,4,1,1,2,8,2,1,1,7,1,1,1,17.38.51,1,2,,,,['-']
5,1,8,2,1,1,8,2,4,1,1,2,8,2,1,1,7,1,1,1,17.38.14,2,2,,,,['-']
6,4,8,2,1,1,8,2,4,4,1,2,8,2,1,3,7,3,1,1,17.37.37,1,1,2,,,['-']
5,1,8,2,1,1,8,2,4,1,1,2,8,2,1,1,7,1,1,1,17.36.54,1,1,2,,,['-']
6,3,8,2,1,1,8,3,5,3,1,1,8,2,1,3,7,4,1,1,17.36.08,1,1,1,1,,1
2,4,1,1,1,1,8,4,1,4,1,1,1,1,1,4,4,3,1,1,18.26.20,1,1,1,1,,1
1,1,2,2,1,1,8,2,1,1,1,2,2,2,1,1,3,1,1,1,18.25.07,1,1,1,1,,1
1,1,2,2,1,1,8,3,1,1,1,1,2,2,1,1,4,1,1,1,18.23.53,2,1,1,1,,1
2,1,2,1,1,1,8,2,1,1,1,2,2,1,1,1,5,1,1,1,18.22.44,2,2,1,1,,1
3,2,2,2,1,1,8,2,1,2,1,2,2,2,1,2,6,2,1,1,18.22.04,2,2,2,2,,2
3,4,2,3,1,1,8,2,1,4,1,1,2,3,1,4,6,4,1,1,18.21.16,2,2,2,2,,2
2,4,2,1,1,1,8,4,1,4,1,1,2,1,1,3,5,4,1,1,18.20.25,2,2,2,1,,1
2,4,2,2,1,1,8,3,1,4,1,2,2,2,1,3,3,4,2,2,18.19.54,0,2,2,2,,2
2,1,2,2,1,1,8,2,1,1,1,2,2,2,1,1,3,1,1,1,18.18.51,1,2,2,2,,2
2,2,2,2,1,1,8,2,1,2,1,2,2,2,1,2,3,3,1,1,18.17.55,1,0,2,2,,2
2,1,2,2,1,1,8,2,1,1,1,2,2,2,1,1,3,1,2,2,18.16.51,0,1,2,2,,2
2,2,2,1,1,1,8,4,1,3,1,1,2,1,1,2,3,1,1,1,18.15.57,1,1,1,2,,2
2,1,4,1,1,1,8,2,1,1,1,2,4,1,1,1,4,1,1,1,18.15.14,2,2,2,2,,2
3,4,4,4,1,4,8,2,1,4,1,2,4,4,1,4,5,4,1,1,18.14.28,1180.0,1,1,1,,1
1,1,3,1,1,1,8,2,1,1,1,2,3,1,1,1,3,1,1,1,18.13.11,1080.0,2,2,2,,2
3,4,4,4,1,4,8,2,1,4,1,1,4,4,1,4,5,4,1,1,18.12.24,1030.0,,2,2,,2
2,1,4,1,1,1,8,2,1,1,1,2,4,1,1,1,4,1,1,1,18.11.37,684.3670000000001,,2,2,,2
3,4,4,3,1,4,8,4,1,4,1,1,4,3,1,4,5,4,1,1,18.10.50,790.0,,,2,,2
2,1,4,1,1,1,8,2,1,1,1,2,4,1,1,1,3,1,1,1,18.10.07,760.0,,,2,,2
3,4,5,4,1,4,8,2,1,4,1,1,4,4,1,4,4,4,1,1,18.08.55,760.0,,,,,['-']
2,1,4,1,1,1,8,2,1,1,1,1,4,1,1,1,1,1,1,1,18.07.49,620.0,,,,,['-']
3,1,5,1,1,1,8,2,1,1,1,2,4,2,1,1,3,1,1,1,18.06.52,234.70199999999977,,,,,['-']
3,1,5,1,1,1,8,4,1,1,1,1,5,1,1,1,3,1,1,1,18.05.50,340.0,,,,,['-']
4,4,6,3,1,4,8,2,1,4,1,2,6,3,8,4,4,4,2,2,18.05.08,0,,,,,['-']
3,1,6,1,1,1,8,2,1,1,1,2,5,1,1,1,3,1,2,2,18.04.12,0,,,,,['-']
3,4,6,4,1,4,8,2,1,4,1,4,6,4,1,4,3,4,2,2,18.03.13,0,0,,,,['-']
2,1,5,1,1,1,8,2,1,1,1,2,5,1,1,1,3,1,2,2,18.02.21,0,0,,,,['-']
3,3,5,3,1,4,8,2,1,3,1,2,5,3,1,3,3,3,2,2,18.01.43,0,0,0,,,['-']
3,1,5,3,1,1,8,4,1,1,1,1,5,3,1,1,3,3,1,1,18.00.43,1,1,1,,,['-']
4,1,5,1,1,1,8,4,1,1,1,1,5,1,8,1,3,1,1,1,17.59.48,2,2,2,2,,2
