1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Precio,Mayor o Menor 5m,RSI,Pendiente RSI,Oscilador Estocastico,Pendiente Oscilador Estocastico,Nivel MACD,Pendiente Nivel MACD,IMDM,Pendiente IMDM,ICPB,Pendiente ICPB,OA,Pendiente OA,RSIR,Pendiente RSIR,Williamso,Pendiente Williams,OU,Pendiente OU,Hora,Volumen,Volumen Pendiente,Mayor o Menor 1.5m,Mayor o Menor 2.5m,Mayor o Menor 3.5m,Mayor o Menor 4.5m
0.71721,2,59.14032,3.2280000000000086,72.78107,25.641099999999994,0.00028,-0.00010000000000000026,20.02958,-2.605600000000017,84.40019,-43.88370000000009,0.00047,-0.0004999999999999997,64.91064,36.08380000000004,-21.30178,11.834299999999978,62.23154,-24.525099999999966,14.05.31,224.19,2,2,2,2,
0.71724,2,57.77317,-13.671500000000023,71.00592,-17.751499999999965,0.00028,0.0,20.02958,0.0,69.15789,-152.423,0.00046,-9.999999999999972e-05,61.96225,-29.483900000000034,-26.62722,-53.254400000000004,61.28997,-9.415700000000058,14.06.03,224.24,2,2,2,2,
0.71726,2,58.3085,5.353300000000019,71.59763,5.91709999999992,0.00028,0.0,20.02958,0.0,74.28681,51.28920000000008,0.00046,0.0,63.11674,11.544900000000027,-24.85207,17.7515,61.83488,5.449100000000016,14.06.33,224.282,2,2,2,2,
0.71721,2,57.77317,-5.353300000000019,71.00592,-5.91709999999992,0.00028,0.0,20.02958,0.0,69.15789,-51.28920000000008,0.00046,0.0,61.96225,-11.544900000000027,-26.62722,-17.7515,61.07031,-7.645699999999991,14.07.03,224.329,2,2,2,2,
0.71718,2,57.38507,-3.8810000000000144,70.61144,-3.944800000000015,0.00027,-9.999999999999972e-05,20.02958,0.0,65.71139,-34.465,0.00045,-0.00010000000000000026,61.12528,-8.369700000000009,-27.81065,-11.834299999999978,62.09427,10.239600000000024,14.07.39,224.393,2,2,2,2,
0.71711,2,57.00215,-3.829199999999986,70.21696,-3.944800000000015,0.00027,0.0,20.02958,0.0,62.24287,-34.68519999999991,0.00045,0.0,60.29948,-8.257999999999939,-28.99408,-11.834300000000013,61.74739,-3.4687999999999874,14.08.14,224.43,2,2,2,2,
0.71704,2,55.70125,-13.008999999999986,68.83629,-13.80669999999995,0.00027,0.0,20.02958,0.0,49.92658,-123.16290000000002,0.00044,-9.999999999999972e-05,57.49397,-28.055100000000053,-33.13609,-41.420100000000026,61.21542,-5.319700000000012,14.08.51,224.525,2,2,2,2,
0.71701,2,54.80781,-8.934399999999982,67.8501,-9.861900000000077,0.00026,-0.00010000000000000026,20.02958,0.0,40.95732,-89.69259999999998,0.00044,0.0,55.56719,-19.26780000000001,-36.09467,-29.585799999999978,60.36556,-8.498599999999996,14.09.25,224.565,2,2,2,2,
0.71695,2,53.7728,-10.350100000000069,66.66667,-11.834300000000013,0.00026,0.0,19.65579,-3.7378999999999962,29.9995,-109.57820000000001,0.00043,-0.00010000000000000026,53.33509,-22.320999999999955,-39.64497,-35.503,60.03748,-3.2807999999999993,14.09.58,224.645,1,2,1,2,
0.71699,2,54.01388,2.4108000000000374,64.49704,-21.69629999999998,0.00023,-0.0002999999999999997,19.06676,-5.8903000000000105,31.64179,16.42289999999999,0.00033,-0.0009999999999999998,47.3893,-59.45790000000002,-38.46154,11.834300000000013,59.52594,-5.115400000000037,14.10.31,224.72,2,2,2,2,
0.71701,2,54.31184,2.9795999999999623,64.89152,3.944800000000015,0.00023,0.0,19.06676,0.0,35.31746,36.75669999999997,0.00033,0.0,48.03188,6.425800000000024,-37.27811,11.834300000000013,59.35907,-1.6686999999999585,14.11.00,224.768,2,2,2,2,
